CHEBI_76413,greenhouse gas,,greenhouse gas,,,,,peanut butter ,,,FOODON_03302339,white flour ,FOODON_03530155,tail
CHEBI_76414,propellant,,propellant,,,,,haddock fish stick ,,,FOODON_03302340,whole wheat flour ,FOODON_03412502,"algae, green"
CHEBI_76725,EC 1.* oxidoreductase inhibitor,,EC 1.* (oxidoreductase) inhibitor,,,,,mushroom in butter ,,,FOODON_03302341,bread ,FOODON_03411230,barley plant
CHEBI_76741,"EC 1.14.* oxidoreductase acting on paired donors, with incorporation or reduction of molecular oxygen inhibitor",,"EC 1.14.* (oxidoreductase acting on paired donors, with incorporation or reduction of molecular oxygen) inhibitor",,,,,mushroom stems and pieces ,,,FOODON_03302343,cornbread ,FOODON_03411486,field pea plant
CHEBI_76759,EC 3.* hydrolase inhibitor,,EC 3.* (hydrolase) inhibitor,,,,,lentil ,,,FOODON_03302344,white bread ,FOODON_03413188,polydextrose
CHEBI_76764,EC 3.5.* hydrolases acting on non-peptide C-N bonds inhibitor,,EC 3.5.* (hydrolases acting on non-peptide C-N bonds) inhibitor,,,,,angelica ,,,FOODON_03302345,wheat bread mix ,FOODON_03412465,artemiidae shrimp family
CHEBI_76807,EC 3.5.1.* non-peptide linear amide C-N hydrolase inhibitor,,EC 3.5.1.* (non-peptide linear amide C-N hydrolase) inhibitor,,,,,italian bread ,,,FOODON_03302346,diabetic bread ,FOODON_03411711,capon
CHEBI_76838,"EC 1.14.14.* oxidoreductase acting on paired donors, incorporating of 1 atom of oxygen, with reduced flavin or flavoprotein as one donor inhibitor",,"EC 1.14.14.* (oxidoreductase acting on paired donors, incorporating of 1 atom of oxygen, with reduced flavin or flavoprotein as one donor) inhibitor",,,,,fynbo cheese ,,,FOODON_03302347,butter bread ,FOODON_03414259,salmonberry plant
CHEBI_76898,EC 1.14.14.1 unspecific monooxygenase inhibitor,,EC 1.14.14.1 (unspecific monooxygenase) inhibitor,,,,,pasta filata cheese ,,,FOODON_03302348,apple bread ,FOODON_03510171,lactose free food
CHEBI_76932,pathway inhibitor,,pathway inhibitor,,,,,strawberry fines ,,,FOODON_03302349,bread ,FOODON_03520140,"atlantic, southeast (fao major fishing area 47)"
CHEBI_76946,fungal metabolite,,fungal metabolite,,,,,tea cookie ,,,FOODON_03302350,protein bread ,FOODON_03411799,blackfin snapper
CHEBI_76969,bacterial metabolite,,bacterial metabolite,,,,,soup seasoning ,,,FOODON_03302351,buttermilk bread ,FOODON_03411444,chervil plant
CHEBI_77635,calcium phosphate,,calcium phosphate,,,,,orange nectar ,,,FOODON_03302352,honey crust bread ,FOODON_03411057,"vegetable-producing plant, above-ground parts used"
CHEBI_77746,human metabolite,,human metabolite,,,,,balanced diet for special dietary use,,,FOODON_03302353,egg solids ,FOODON_03411249,papaya plant
CHEBI_77868,potassium sorbate,,potassium sorbate,,,,,petrale sole ,,,FOODON_03302355,cracked wheat bread ,FOODON_03413373,komatsuma plant
CHEBI_77941,EC 3.5.1.4 amidase inhibitor,,EC 3.5.1.4 (amidase) inhibitor,,,,,parsley leaf ,,,FOODON_03302356,white bread ,FOODON_03413020,brown fk
CHEBI_77971,raising agent,,raising agent,,,,,whiting ,,,FOODON_03302357,pumpernickel bread ,FOODON_03480022,packed in acidified salt brine
CHEBI_77974,food packaging gas,,food packaging gas,,,,,tamarind ,,,FOODON_03302358,breading mix for frying ,FOODON_03510222,celery and products thereof
CHEBI_78017,food propellant,,food propellant,,,,,sap sago cheese ,,,FOODON_03302359,batter mix for frying ,FOODON_03414510,wracks
CHEBI_78074,tin dichloride dihydrate,,tin dichloride dihydrate,,,,,codfish loaf ,,,FOODON_03302360,milk bread ,FOODON_03412397,mustard cabbage plant
CHEBI_78130,fatty acid anion 28:0,,fatty acid anion 28:0,,,,,long bean ,,,FOODON_03302362,potato cracker ,FOODON_03530220,not drained
CHEBI_78295,food component,,food component,,,,,imitation orange juice drink ,,,FOODON_03302363,butter and egg roll ,FOODON_03413869,pink minnow
CHEBI_78298,environmental contaminant,,environmental contaminant,,,,,fish ball ,,,FOODON_03302364,lactose bread ,FOODON_03412711,grayling
CHEBI_78299,environmental food contaminant,,environmental food contaminant,,,,,sake compound ,,,FOODON_03302365,sour dough starter culture ,FOODON_03411226,sesame plant
CHEBI_78320,2-hydroxypropanoic acid,,2-hydroxypropanoic acid,,,,,pecan ,,,FOODON_03302366,butter and honey bread ,FOODON_03413656,australian mussel
CHEBI_78433,refrigerant,,refrigerant,,,,,sugar beet fiber ,,,FOODON_03302368,bread stuffing ,FOODON_03414514,choy sum plant
CHEBI_78616,carbohydrates and carbohydrate derivatives,,carbohydrates and carbohydrate derivatives,,,,,chocolate concentrate drink ,,,FOODON_03302369,rye bread ,FOODON_03510037,reduced salt or sodium food
CHEBI_78618,L-alpha-D-Hepp-1->7-L-alpha-D-Hepp-1->3-L-alpha-D-Hepp-1->5-alpha-Kdo,,L-alpha-D-Hepp-(1->7)-L-alpha-D-Hepp-(1->3)-L-alpha-D-Hepp-(1->5)-alpha-Kdo,,,,,nutritional preparation ,,,FOODON_03302371,soya bread ,FOODON_03411013,plant used for producing extract or concentrate
CHEBI_78802,diarylheptanoid,,diarylheptanoid,,,,,beef-flavored soup mix ,,,FOODON_03302372,wheat germ bread ,FOODON_03411568,apple banana plant
CHEBI_78840,olefinic compound,,olefinic compound,,,,,panela ,,,FOODON_03302373,bread ,FOODON_03412888,sidestriped shrimp
CHEBI_78870,sodium nitrite,,sodium nitrite,,,,,maple syrup ,,,FOODON_03302374,scallop ,FOODON_03500054,latex
CHEBI_79020,"alpha,beta-unsaturated monocarboxylic acid",,"alpha,beta-unsaturated monocarboxylic acid",,,,,butter cream bread ,,,FOODON_03302376,black bread ,FOODON_03414232,trapp avocado plant
CHEBI_7916,pantothenic acid,,pantothenic acid,,,,,crangon vulgaris ,,,FOODON_03302377,balloon bread ,FOODON_03413518,small-spotted catshark
CHEBI_79323,4-hydroxybenzoate ester,,4-hydroxybenzoate ester,,,,,cream liqueur ,,,FOODON_03302378,potato flour ,FOODON_03413886,blue grenadier
CHEBI_79387,trivalent inorganic anion,,trivalent inorganic anion,,,,,sea snail ,,,FOODON_03302379,garlic bread ,FOODON_03530256,protected geographical indication (pgi)
CHEBI_79388,divalent inorganic anion,,divalent inorganic anion,,,,,okra ,,,FOODON_03302383,beverage base ,FOODON_03510099,flavor- or taste-related claim or use
CHEBI_79389,monovalent inorganic anion,,monovalent inorganic anion,,,,,boysenberry juice ,,,FOODON_03302384,lime juice beverage base ,FOODON_03412866,emperor family
CHEBI_80043,Nodularin,,Nodularin,,,,,potato granules ,,,FOODON_03302385,orange beverage ,FOODON_03412084,butterhead lettuce plant
CHEBI_80770,Brevetoxin B,,Brevetoxin B,,,,,shake mix ,,,FOODON_03302386,lemon beverage ,FOODON_03411696,fenugreek plant
CHEBI_81048,Ferrous lactate,,Ferrous lactate,,,,,poppy pastry filling ,,,FOODON_03302387,citrus beverage ,FOODON_03414460,gourd/squash family
CHEBI_8108,pheophytin,,pheophytin,,,,,orange drink beverage base ,,,FOODON_03302388,fruit juice drink ,FOODON_03412422,climbing perch family
CHEBI_81716,Calcium propionate,,Calcium propionate,,,,,bread made from milk ,,,FOODON_03302389,soybean beverage ,FOODON_03414273,potassium hydrogen tartrate
CHEBI_81862,potassium hydrogencarbonate,,potassium hydrogencarbonate,,,,,butter cookie ,,,FOODON_03302391,soybean soda ,FOODON_03413144,magnesium trisilicate
CHEBI_82411,Brilliant Blue,,Brilliant Blue,,,,,sweets ,,,FOODON_03302392,orangeade drink mix ,FOODON_03510038,low salt or sodium food
CHEBI_82431,Cyclamate,,Cyclamate,,,,,black olive ,,,FOODON_03302394,orange carbonated beverage ,FOODON_03412439,monkey
CHEBI_82661,diatomaceous earth,,diatomaceous earth,,,,,picnic ,,,FOODON_03302395,sangria-flavored nonalcoholic drink base ,FOODON_03412284,humpback whitefish
CHEBI_82663,elemental iron,,elemental iron,,,,,curry powder ,,,FOODON_03302396,sangria-flavored carbonated beverage ,FOODON_03414050,korean taimen
CHEBI_82664,iron0,,iron(0),,,,,berry ,,,FOODON_03302397,lemon-flavored beverage base ,FOODON_03411702,rice bean plant
CHEBI_83039,crustacean metabolite,,crustacean metabolite,,,,,diet beverage mix ,,,FOODON_03302398,lemon drink ,FOODON_03414223,"muskmelon, inodorus group (plant)"
CHEBI_83056,Daphnia magna metabolite,,Daphnia magna metabolite,,,,,imitation ham soup base ,,,FOODON_03302400,isotonic beverage ,FOODON_03480046,packed in animal fat or oil
CHEBI_83057,Daphnia metabolite,,Daphnia metabolite,,,,,beet sugar juice ,,,FOODON_03302403,beverage ,FOODON_03413407,west indian gherkin plant
CHEBI_83163,MOLASSES,,MOLASSES,,,,,herring roe ,,,FOODON_03302404,kava beer ,FOODON_03411950,european lobster
CHEBI_83348,chlorophyllide a2-,,chlorophyllide a(2-),,,,,rat meat ,,,FOODON_03302405,kava tea ,FOODON_03413122,"indigotine, indigo carmine"
CHEBI_83501,acesulfame,,acesulfame,,,,,cod roe ,,,FOODON_03302406,kava root ,FOODON_03414334,greater plantain plant
CHEBI_83503,neotame,,neotame,,,,,apricot half ,,,FOODON_03302407,cola carbonated beverage ,FOODON_03412277,wrasse family
CHEBI_83628,N-acylammonia,,N-acylammonia,,,,,capsules based on gelatin ,,,FOODON_03302408,malt carbonated beverage ,FOODON_03413692,common squid
CHEBI_83631,octyl gallate,,octyl gallate,,,,,chili beans and franks with sauce ,,,FOODON_03302410,distilled spirits ,FOODON_03414126,white-spotted guitarfish
CHEBI_83811,proteinogenic amino acid derivative,,proteinogenic amino acid derivative,,,,,imitation peach butter ,,,FOODON_03302411,lemon soda ,FOODON_03411260,ginkgo plant
CHEBI_83812,non-proteinogenic amino acid derivative,,non-proteinogenic amino acid derivative,,,,,orange and pineapple juice ,,,FOODON_03302414,sparkling beverage ,FOODON_03411955,sea snail
CHEBI_83813,proteinogenic amino acid,,proteinogenic amino acid,,,,,caramel ,,,FOODON_03302415,beverage ,FOODON_03413675,denticulate rock oyster
CHEBI_83820,non-proteinogenic amino acid,,non-proteinogenic amino acid,,,,,thousand island dressing ,,,FOODON_03302416,strawberry wine ,FOODON_03413006,l-ascorbyl palmitate
CHEBI_83821,amino acid derivative,,amino acid derivative,,,,,cheddar cheese ,,,FOODON_03302418,lemon-flavored beverage base ,FOODON_03530047,"cut of meat, composite"
CHEBI_83925,non-proteinogenic alpha-amino acid,,non-proteinogenic alpha-amino acid,,,,,chili seed oil ,,,FOODON_03302420,ginseng ,FOODON_03414215,sweet lime plant
CHEBI_83982,L-glutamic acid derivative,,L-glutamic acid derivative,,,,,pasteurized process cheese spread with fruit or vegetable ,,,FOODON_03302421,spring mineral water ,FOODON_03412346,iceland moss
CHEBI_84055,pentose phosphate,,pentose phosphate,,,,,shallot pulp ,,,FOODON_03302423,apple drink ,FOODON_03411378,sugar cane plant
CHEBI_84997,sodium gluconate,,sodium gluconate,,,,,catfish fillet ,,,FOODON_03302424,grape juice drink ,FOODON_03411861,european plaice
CHEBI_85046,skin lightening agent,,skin lightening agent,,,,,poppyseed fruit dressing ,,,FOODON_03302425,frozen nondairy dessert ,FOODON_03414517,common cattail plant
CHEBI_85122,paraben,,paraben,,,,,ice milk made from goat's milk ,,,FOODON_03302426,citrus and guarana beverage ,FOODON_03414366,common quail
CHEBI_85248,gellan gum,,gellan gum,,,,,blood ,,,FOODON_03302427,beverage ,FOODON_03413369,murray cod
CHEBI_86222,borax,,borax,,,,,coffee with chicory ,,,FOODON_03302428,grape juice ,FOODON_03411594,"fish, cypriniform"
CHEBI_86463,potassium aluminium sulfate,,potassium aluminium sulfate,,,,,chicken pie ,,,FOODON_03302431,beverage ,FOODON_03530261,"fat content, oil, fats and their products (eurocode2)"
CHEBI_86471,pyrite,,pyrite,,,,,atlantic sardine ,,,FOODON_03302432,alcoholic beverage mix ,FOODON_03412174,gafftopsail catfish
CHEBI_86477,sodium sulfite,,sodium sulfite,,,,,fruit-based jellying agent ,,,FOODON_03302434,root beer ,FOODON_03412185,snake mackerel
CHEBI_86478,antibiotic antifungal agent,,antibiotic antifungal agent,,,,,spaghetti sauce ,,,FOODON_03302436,lemon butter ,FOODON_03412027,quinoa plant
CHEBI_87034,aromatic fungicide,,aromatic fungicide,,,,,pasteurized blended cheese with fruits ,,,FOODON_03302438,nut butter ,FOODON_03413195,polyoxyethylene (20) sorbitan tristearate (polysorbate 65)
CHEBI_87036,benzimidazole fungicide,,benzimidazole fungicide,,,,,norwegian sardine ,,,FOODON_03302440,nut spread ,FOODON_03510090,no or reduced sugar claim or use
CHEBI_87113,antibiotic antifungal drug,,antibiotic antifungal drug,,,,,nectar ,,,FOODON_03302441,fruit spread ,FOODON_03412139,sago palm plant
CHEBI_87117,erythrosin,,erythrosin,,,,,fish cake ,,,FOODON_03302442,butter gravy ,FOODON_03414532,bobtail squid
CHEBI_87659,dodecanoate ester,,dodecanoate ester,,,,,squaw tea ,,,FOODON_03302444,butterfat ,FOODON_03412581,yellowfin sole
CHEBI_88061,polyamine,,polyamine,,,,,spotted stargazer ,,,FOODON_03302446,margarine ,FOODON_03411125,guinea fowl
CHEBI_88184,metal allergen,,metal allergen,,,,,frigate mackerel ,,,FOODON_03302447,egg butter ,FOODON_03414326,cornsalad plant
CHEBI_90852,N-sulfonylcarboxamide,,N-sulfonylcarboxamide,,,,,boysenberry jelly ,,,FOODON_03302448,butter ,FOODON_03411688,oheloberry plant
CHEBI_9171,skatole,,skatole,,,,,raisin ,,,FOODON_03302449,butter substitute ,FOODON_03412448,durian plant
CHEBI_9405,tartrazine,,tartrazine,,,,,safflower oil ,,,FOODON_03302450,butter ,FOODON_03411482,natal plum plant
CHEBI_9679,tricalcium bisphosphate,,tricalcium bis(phosphate),,,,,sardine in oil ,,,FOODON_03302451,garlic bread ,FOODON_03414291,pyropia columbina
CLO_0000031,cell line,,cell line,,,,,yogurt mix ,,,FOODON_03302452,gluten bread ,FOODON_03412542,goby family
envo#disconnected_from,disconnected_from,,disconnected_from,,,,,gray snapper ,,,FOODON_03302453,gluten flour ,FOODON_03414160,odocoileus deer
envo#has_condition,has_condition,,has_condition,,,,,pepperoni flavored sausage ,,,FOODON_03302454,enrichment wafer ,FOODON_03413390,java-almond plant
envo#PLURAL,plurals,,plurals,,,,,dressing ,,,FOODON_03302456,bread made from milk ,FOODON_03412135,beefsteak plant
ENVO_00000000,geographic feature,,geographic feature,,,,,bouillon powder ,,,FOODON_03302457,cheese bread ,FOODON_03530007,"grade of meat, u.s."
ENVO_00000001,bedding-plane cave,,bedding-plane cave,,,,,low calorie food ,,,FOODON_03302458,cheddar cheese ,FOODON_03510245,high omega-3 fatty acids
ENVO_00000002,anthropogenic geographic feature,,anthropogenic geographic feature,,,,,horseradish product,,,FOODON_03302459,bread ,FOODON_03413726,maitake mushroom
ENVO_00000003,mine tailing,,mine tailing,,,,,almond macaroon batter ,,,FOODON_03302460,bread ,FOODON_03412433,sea cucumber
ENVO_00000004,administrative region,,administrative region,,,,,huckleberry ,,,FOODON_03302461,salt-rising bread ,FOODON_03480014,packed in gas other than air
ENVO_00000005,first-order administrative region,,first-order administrative region,,,,,fruit product,,,FOODON_03302462,butter cream bread ,FOODON_03412083,iceberg lettuce plant
ENVO_00000006,second-order administrative region,,second-order administrative region,,,,,food glaze ,,,FOODON_03302463,whole grain wheat ,FOODON_03412234,whiteleg shrimp
ENVO_00000007,third-order administrative region,,third-order administrative region,,,,,imitation jam ,,,FOODON_03302464,sesame egg twist bread ,FOODON_03411604,green asparagus plant
ENVO_00000008,fourth-order administrative region,,fourth-order administrative region,,,,,sausage meat ,,,FOODON_03302466,panettone ,FOODON_03414481,mudminnow family
ENVO_00000009,national geopolitical entity,,national geopolitical entity,,,,,wheat feed flour ,,,FOODON_03302467,date nut bar ,FOODON_03530119,restaurant or fast food prepared
ENVO_00000010,transport feature,,transport feature,,,,,dromia-eliza snow crab ,,,FOODON_03302470,rye crispbread ,FOODON_03413105,glucono-delta-lactone
ENVO_00000011,garden,,garden,,,,,sparkling grape juice ,,,FOODON_03302471,whole wheat crispbread ,FOODON_03411559,dwarf banana plant
ENVO_00000012,hydrographic feature,,hydrographic feature,,,,,rock cornish game hen ,,,FOODON_03302472,butter and egg bread ,FOODON_03413691,cape hope squid
ENVO_00000013,cave system,,cave system,,,,,orange-flavored beverage syrup ,,,FOODON_03302473,oatmeal bread ,FOODON_03413347,european crabapple plant
ENVO_00000014,canal,,canal,,,,,lupine bean ,,,FOODON_03302475,milk and honey bread ,FOODON_03412593,great hammerhead
ENVO_00000015,ocean,,ocean,,,,,imitation cherry-flavored orange marmalade ,,,FOODON_03302477,flavoring ,FOODON_03413018,"brilliant black bn, black pn"
ENVO_00000016,sea,,sea,,,,,dessert type products ,,,FOODON_03302478,multigrain bread ,FOODON_03413596,neptune lobster
ENVO_00000017,saline hydrographic feature,,saline hydrographic feature,,,,,seafood fillet with shrimp and crabmeat ,,,FOODON_03302479,egg raisin bread ,FOODON_03411693,sapodilla plant
ENVO_00000018,dry river,,dry river,,,,,pork shoulder ,,,FOODON_03302480,bread mix ,FOODON_03414151,date shell
ENVO_00000019,saline lake,,saline lake,,,,,cowpea for animal feed ,,,FOODON_03302481,sourdough bread ,FOODON_03413310,tragacanth
ENVO_00000020,lake,,lake,,,,,cellulose filler ,,,FOODON_03302485,breadstick ,FOODON_03413700,antarctic flying squid
ENVO_00000021,freshwater lake,,freshwater lake,,,,,drink with no added sugar ,,,FOODON_03302486,communion wafer ,FOODON_03412161,sumac plant
ENVO_00000022,river,,river,,,,,lactobacillus milk drink ,,,FOODON_03302488,bread ,FOODON_03413831,bay anchovy
ENVO_00000023,stream,,stream,,,,,lemon-flavored beverage base ,,,FOODON_03302492,rye flour ,FOODON_03411858,golden kingklip
ENVO_00000024,obsolete intermittent stream,,obsolete intermittent stream,,,,,plum ,,,FOODON_03302493,bread stuffing seasoned with herbs ,FOODON_03411204,freshwater drum
ENVO_00000025,reservoir,,reservoir,,,,,chicken gumbo soup ,,,FOODON_03302496,bread ,FOODON_03530164,sugar content < 30%
ENVO_00000026,well,,well,,,,,chopped beef pattie ,,,FOODON_03302499,bread ,FOODON_03413956,green-back horse mackerel
ENVO_00000027,spring,,spring,,,,,soy protein ,,,FOODON_03302500,corn flour ,FOODON_03411908,shiner
ENVO_00000028,sand pit quarry,,sand pit quarry,,,,,pyracantha berry jelly ,,,FOODON_03302501,plastic cream ,FOODON_03411062,temperate-zone nut producing plant
ENVO_00000029,watercourse,,watercourse,,,,,beef protein ,,,FOODON_03302502,butter ,FOODON_03411474,comello plant
ENVO_00000030,dead cave,,dead cave,,,,,chicken noodle soup mix ,,,FOODON_03302503,peach butter ,FOODON_03414037,turbot family
ENVO_00000031,wadi,,wadi,,,,,smoked food ,,,FOODON_03302504,vegetable butter ,FOODON_03412686,crawfish or crayfish
ENVO_00000032,bay,,bay,,,,,root vegetable ,,,FOODON_03302505,fudge bar ,FOODON_03413461,agile frog
ENVO_00000033,pond,,pond,,,,,cold-pack cheese food with added ingredients ,,,FOODON_03302507,imitation butter ,FOODON_03411616,chinese preserving melon plant
ENVO_00000034,rapids,,rapids,,,,,rice dinner ,,,FOODON_03302508,butter oil ,FOODON_03411621,sika deer
ENVO_00000035,marsh,,marsh,,,,,snack dip mix ,,,FOODON_03302509,maple butter ,FOODON_03520495,mild climatic zone
ENVO_00000036,irrigation canal,,irrigation canal,,,,,onion flake ,,,FOODON_03302510,butter-flavored cookie ,FOODON_03411151,"popcorn, white (plant)"
ENVO_00000037,ditch,,ditch,,,,,wheatgrass juice ,,,FOODON_03302511,gelatin ,FOODON_03411672,prickly pear plant
ENVO_00000038,lagoon,,lagoon,,,,,filling for prebaked cookie ,,,FOODON_03302512,orange marmalade ,FOODON_03411485,sugar palm plant
ENVO_00000039,fjord,,fjord,,,,,pork loin ,,,FOODON_03302513,orange butter ,FOODON_03412220,"shore, marsh and talon crab family"
ENVO_00000040,waterfall,,waterfall,,,,,puffed wheat cereal ,,,FOODON_03302515,sour cream ,FOODON_03412399,scup
ENVO_00000041,tidal creek,,tidal creek,,,,,spiny lobster tail ,,,FOODON_03302516,bakery product made with butter,FOODON_03411489,scallop
ENVO_00000042,drainage canal,,drainage canal,,,,,passion fruit juice ,,,FOODON_03302517,butter ,FOODON_03411095,belgian carrot plant
ENVO_00000043,wetland,,wetland,,,,,blood sausage ,,,FOODON_03302518,nut and seed butter ,FOODON_03412212,swimming crab family
ENVO_00000044,peatland,,peatland,,,,,dog food ,,,FOODON_03302519,butter-flavored roll ,FOODON_03413647,common cockle
ENVO_00000045,estuary,,estuary,,,,,guava pulp ,,,FOODON_03302520,butter with garlic ,FOODON_03510074,no palm oil added claim or use
ENVO_00000046,hedge,,hedge,,,,,sarsaparilla ,,,FOODON_03302521,butter ,FOODON_03412272,wild caia plant
ENVO_00000047,canopy,,canopy,,,,,beef noodle soup ,,,FOODON_03302522,butter-flavored bakery product,FOODON_03413719,waterchestnut plant
ENVO_00000048,navigation canal,,navigation canal,,,,,mutton curry ,,,FOODON_03302523,butter-flavored candy ,FOODON_03412852,spirochaetales used
ENVO_00000049,obsolete volcanic hydrographic feature,,obsolete volcanic hydrographic feature,,,,,beef flavor ,,,FOODON_03302524,butter-flavored cake ,FOODON_03412641,hijiki
ENVO_00000050,geyser,,geyser,,,,,game soup ,,,FOODON_03302525,flour ,FOODON_03411586,atlantic herring
ENVO_00000051,hot spring,,hot spring,,,,,peanut brittle ,,,FOODON_03302526,rum flavor ,FOODON_03411012,sugar-producing plant
ENVO_00000052,crater lake,,crater lake,,,,,snail soup ,,,FOODON_03302528,buttermilk ,FOODON_03414320,japanese millet plant
ENVO_00000053,freshwater marsh,,freshwater marsh,,,,,mustard bran ,,,FOODON_03302529,butter granule or flake ,FOODON_03530052,ripe or mature
ENVO_00000054,saline marsh,,saline marsh,,,,,candied apple ,,,FOODON_03302530,chocolate drop cookie ,FOODON_03411104,sand seatrout
ENVO_00000055,saline evaporation pond,,saline evaporation pond,,,,,loganberry ,,,FOODON_03302532,butter flavoring ,FOODON_03411291,codling
ENVO_00000056,fishpond,,fishpond,,,,,spring mineral water ,,,FOODON_03302533,buttermilk-flavored doughnut ,FOODON_03520111,aquaculture
ENVO_00000057,mangrove swamp,,mangrove swamp,,,,,chicken soup a la reine ,,,FOODON_03302534,roll ,FOODON_03413708,bladder campion plant
ENVO_00000058,underground lake,,underground lake,,,,,porter ,,,FOODON_03302535,cake mix ,FOODON_03413730,oldham's bamboo plant
ENVO_00000059,underground river,,underground river,,,,,pink peppercorn ,,,FOODON_03302536,butter ,FOODON_03510059,general label claim
ENVO_00000060,underground stream,,underground stream,,,,,confectionery coating ,,,FOODON_03302537,peanut brittle ,FOODON_03411676,cherry plum plant
ENVO_00000061,underground water body,,underground water body,,,,,shrimp bouillon ,,,FOODON_03302538,butter ,FOODON_03412418,welsh onion plant
ENVO_00000062,populated place,,populated place,,,,,eelpout ,,,FOODON_03302539,butter ,FOODON_03510246,high polyunsaturated fat
ENVO_00000063,water body,,water body,,,,,lemonade concentrate ,,,FOODON_03302540,potato ,FOODON_03412342,land crab family
ENVO_00000064,road,,road,,,,,cereal based food ,,,FOODON_03302541,candy corn ,FOODON_03413305,thaumatin
ENVO_00000065,railway,,railway,,,,,bean in brine ,,,FOODON_03302542,butter cream ,FOODON_03414197,wolfberry plant
ENVO_00000066,man-made tunnel,,man-made tunnel,,,,,imitation fruit-flavored carbonated beverage ,,,FOODON_03302545,imitation maple- and butter-flavored table syrup ,FOODON_03411626,armadillo
ENVO_00000067,cave,,cave,,,,,dietetic orange and lemon muffin ,,,FOODON_03302546,imitation peach butter ,FOODON_03411894,"fish, semionotiformes"
ENVO_00000068,tunnel,,tunnel,,,,,seafood chowder ,,,FOODON_03302548,peach fruit spread ,FOODON_03412501,quahog
ENVO_00000069,distributary,,distributary,,,,,yellow corn grits ,,,FOODON_03302549,zwieback ,FOODON_03411287,gray mullet
ENVO_00000070,constructed feature,,constructed feature,,,,,fruit juice drink from concentrate ,,,FOODON_03302550,buttermilk ,FOODON_03411479,brown trout
ENVO_00000071,fault cave,,fault cave,,,,,butter sole ,,,FOODON_03302552,salmon ,FOODON_03413988,chinese seerfish
ENVO_00000072,aquaduct,,aquaduct,,,,,fruit for fruit salad ,,,FOODON_03302553,soy beverage ,FOODON_03413527,sandbar shark
ENVO_00000073,building,,building,,,,,madeira wine ,,,FOODON_03302554,chili pepper ,FOODON_03412801,fadogiella plant
ENVO_00000074,dam,,dam,,,,,cacao nib ,,,FOODON_03302556,kava beverage ,FOODON_03411938,pomfret family
ENVO_00000075,bridge,,bridge,,,,,poultry fat ,,,FOODON_03302560,hominy ,FOODON_03510232,molluscs and products thereof
ENVO_00000076,mine,,mine,,,,,nut ,,,FOODON_03302561,hominy ,FOODON_03500052,"egg shell, food contact surface"
ENVO_00000077,agricultural feature,,agricultural feature,,,,,jack ,,,FOODON_03302562,hominy ,FOODON_03411309,beet plant
ENVO_00000078,farm,,farm,,,,,rattlesnake meat ,,,FOODON_03302563,milk ,FOODON_03413217,potassium nitrite
ENVO_00000079,flume,,flume,,,,,flounder fillet ,,,FOODON_03302564,ice cream bar ,FOODON_03413464,marsh frog
ENVO_00000080,mountain range,,mountain range,,,,,chocolate icing ,,,FOODON_03302565,lemon and lime fruit juice carbonated beverage ,FOODON_03413267,sodium o-phenyl phenol
ENVO_00000081,mountain,,mountain,,,,,milk bread ,,,FOODON_03302566,pemmican ,FOODON_03414144,sword razor
ENVO_00000082,hill range,,hill range,,,,,nata candy ,,,FOODON_03302567,pimiento cheese spread ,FOODON_03530288,brown skin
ENVO_00000083,hill,,hill,,,,,milk shake mix ,,,FOODON_03302569,distillers grain solubles ,FOODON_03413490,caramote prawn
ENVO_00000084,mountain pass,,mountain pass,,,,,beef gravy mix ,,,FOODON_03302570,imitation lime juice ,FOODON_03412042,mango melon plant
ENVO_00000085,alpine glacier,,alpine glacier,,,,,pumpkin pie ,,,FOODON_03302571,soda cracker ,FOODON_03510211,high {name of vitamin/s} and/or {name of mineral/s} nutrition claim
ENVO_00000086,plain,,plain,,,,,sunflower seed flour ,,,FOODON_03302572,frozen dairy dessert ,FOODON_03412837,desert date plant
ENVO_00000087,cliff,,cliff,,,,,sugarcane ,,,FOODON_03302573,pectin ,FOODON_03414333,common glasswort plant
ENVO_00000088,sea cliff,,sea cliff,,,,,imitation orgeat syrup ,,,FOODON_03302574,grapefruit juice ,FOODON_03412279,limpet
ENVO_00000089,inland cliff,,inland cliff,,,,,plum wine ,,,FOODON_03302575,caper in vinegar ,FOODON_03412734,turnip-rooted parsley plant
ENVO_00000090,coastal plain,,coastal plain,,,,,cranberry preserves ,,,FOODON_03302576,sugar ,FOODON_03412551,arbol pepper plant
ENVO_00000091,beach,,beach,,,,,creme de menthe liqueur ,,,FOODON_03302577,sapote flour ,FOODON_03530210,organic outdoor/open-air production growing condition
ENVO_00000092,sea beach,,sea beach,,,,,water buffalo meat ,,,FOODON_03302578,canola oil ,FOODON_03411082,field cress plant
ENVO_00000093,lacustrine beach,,lacustrine beach,,,,,coconut cream ,,,FOODON_03302579,imitation sour cream ,FOODON_03411379,field corn plant
ENVO_00000094,volcanic feature,,volcanic feature,,,,,prickly pear jelly ,,,FOODON_03302580,butter pecan coffee cake ,FOODON_03413981,papuan seerfish
ENVO_00000095,obsolete lava field,,obsolete lava field,,,,,pecan pie ,,,FOODON_03302581,butter nut candy ,FOODON_03414356,rabbiteye blueberry plant
ENVO_00000096,caldera,,caldera,,,,,scampi ,,,FOODON_03302583,butterscotch candy ,FOODON_03413082,dipotassium phosphate
